22373
14558	22965
5161	20569
8658	16046
12825	23044
84	23082
2691	14828
2420	22965
4609	22965
8223	22965
21755	22965
371	17366
3106	22965
4748	23004
21176	23087
13370	22965
78	564
7914	7915
10812	23236
2990	22969
8054	21832
2258	2259
7995	22967
5225	23004
233	22965
2421	23017
2632	23018
9950	23215
20816	22965
2240	22999
23160	23163
22654	22964
8745	14451
1420	1442
21679	23084
17572	22972
22977	23083
4645	22972
2896	23030
7034	22965
20897	22972
850	22965
22268	23004
3933	22965
2599	16801
16062	22967
1849	22963
8317	23110
2775	22983
477	22976
17422	23202
20986	22976
1981	21374
8357	23215
2278	23139
19457	23104
2328	9502
11718	23002
22505	23062
2694	22974
16050	22978
2480	10389
2491	15809
2491	7941
19445	22965
9245	22994
2450	7080
11886	22966
12161	22984
2285	23070
5093	22965
9065	14401
19510	23044
17608	22965
1757	13107
6148	22965
14088	22965
13460	17984
17063	22965
2748	11450
4056	22965
21218	22963
5882	22965
629	630
17682	20389
4532	7548
13258	22972
1567	11910
3163	22965
4630	22980
4163	22963
7284	22995
2648	2649
18261	23001
14105	22987
2908	2909
4079	22965
20949	23042
16365	22964
660	22174
1409	22976
10717	22997
23030	23178
6978	22976
20901	22965
2505	23024
1118	22990
8010	8628
3374	22976
19830	23057
623	5824
6016	22965
1593	22251
20254	23041
9457	22994
13806	22987
5347	23126
13923	22965
21793	21794
2682	22965
1600	1601
2286	22983
9309	23150
6203	22965
338	20576
1234	22965
2319	13298
6966	13005
1322	20830
1567	3550
2839	8993
13601	22965
150	6709
22544	23060
1590	11384
652	767
19736	22965
8116	16013
21355	23044
1122	22977
13203	22972
13349	22976
5303	7693
2322	21731
1475	6847
10623	16428
1138	23126
3505	22965
1407	22963
1025	21216
2909	10047
15606	22987
8966	23063
21319	22997
2806	23115
10280	23008
4130	12776
9528	22977
6103	22965
2836	15582
8252	8273
10171	23050
12237	23057
2035	2075
9253	22965
23095	23149
22965	23194
1056	22965
1694	22972
11419	22976
2844	14983
13763	13764
17435	23085
20563	22989
8420	22977
19754	22976
3209	22965
17254	20804
1294	17968
1802	2925
9404	23135
13579	22972
12377	22965
11773	23125
12923	23087
13218	22969
9865	14556
1888	22965
16107	22974
1797	23037
18043	23151
21635	22994
2911	14590
10824	23149
1841	14374
1990	21551
6965	23150
4300	22977
9443	22966
22963	23189
17020	23081
10774	22963
22972	23042
2797	9938
12625	23206
11699	23150
14405	23092
8024	22766
2993	22969
78	3376
1500	11266
5588	8528
11887	12284
383	22965
5467	22976
10877	22965
236	17232
2366	9132
5220	22965
8375	23017
1421	22969
22994	23060
15122	23053
17969	22965
2491	14708
1492	22982
11803	23150
522	11505
2658	23218
8407	23157
13252	23087
11900	22965
20784	22976
19315	22995
22969	23053
4497	22983
8266	10473
1886	23083
3232	22965
4103	4104
13076	23148
10339	23030
6387	22965
910	22965
8252	8263
4683	23095
14935	23092
1180	1442
1497	19141
4580	23062
14185	16377
15713	23019
21713	23063
11524	22970
4228	19773
2395	22994
19238	23044
403	22965
19785	23129
206	23082
5265	22965
6650	22965
2732	16660
5010	22965
1492	11289
6353	22963
14179	23003
1421	22963
7165	23149
14086	23024
3237	22972
2320	21850
22500	23206
2108	12509
14439	22974
1500	20859
3256	22965
2356	21612
14675	23194
22241	22965
5853	22965
13240	23002
10735	22965
3328	22965
11026	23150
8194	16858
9507	16474
21908	21909
491	6989
6435	22963
13450	23054
15929	19685
2354	2355
10791	22976
2420	7942
2085	23066
3076	5544
14282	22963
8203	13829
18896	22973
2277	22985
3118	4959
20549	22963
21903	22969
1794	8331
2613	15332
3373	22965
12410	23124
18592	22970
4960	22977
22459	22965
1757	15427
2963	14369
20083	22965
3666	22976
2446	22983
391	392
3796	17090
8206	13991
18431	23049
9615	9616
673	19660
16057	23119
9261	22964
9130	22978
7822	22965
9411	23170
2321	22974
13760	23061
3831	22457
1794	11602
4540	22980
2421	16863
7054	22972
2685	14131
8004	22966
7784	12176
8772	22603
22978	23168
17025	22987
11937	15691
2822	13896
11712	22966
21756	22983
7161	22976
7339	22972
2758	22966
4080	23071
22965	23164
14275	23024
7042	23149
1619	22972
2855	16792
18577	23039
4050	4051
4714	22965
1781	8460
123	22965
2491	15942
4773	23066
284	23069
7289	22972
2491	15658
4237	18126
2889	14627
1180	7494
5288	22972
2228	22999
2675	2831
2399	2905
4857	17897
14031	23156
20044	22976
2990	22963
7395	23026
12910	22965
1567	12259
8281	10183
1555	22972
3251	22965
4017	22976
6343	22976
10602	16010
21923	22963
21388	23197
22790	23079
21083	22963
10761	19596
3610	22974
22488	23151
6638	23047
2653	9726
22965	23044
20607	23041
96	20016
6387	22995
9873	22966
11051	22984
1971	23047
10558	22998
14464	22987
13474	23076
2278	23033
6420	23004
9451	22965
7995	16818
2327	14291
8252	8261
14035	22983
6150	22965
14225	23043
19137	22970
748	22965
13823	18672
18324	18765
736	20689
5242	21248
535	22965
1670	22238
22963	23031
288	20322
2364	23036
2269	23134
3603	5263
20279	20280
11860	23001
23013	23196
379	23004
1647	22972
490	22965
13113	22977
22642	22965
1133	23087
4182	4183
1592	22965
21639	23085
19463	23197
4181	6683
5233	22980
2167	23133
9685	22963
22965	23120
4356	11505
654	20034
8049	10572
6825	23206
18894	22977
2226	22999
4288	23062
2341	2788
16399	22978
7960	14772
1497	18334
5434	19798
9093	22977
82	7338
19806	22965
19157	22970
10074	16445
22286	22976
5040	22963
12006	22972
3008	14981
13673	22983
22593	22987
4915	22963
443	23058
7217	21041
3105	22372
8263	8939
465	6535
2998	23105
1291	18504
6416	23141
13682	23008
10753	22966
10842	22965
5321	22972
877	22976
1055	13330
15196	23028
690	22965
7766	23004
22965	23040
7932	22969
18870	23054
8362	14406
1524	22972
3651	22965
10810	22976
5863	23004
17398	22963
1750	12951
1923	18254
4503	22980
2820	2915
14653	22964
491	23058
1554	22977
2787	22998
19735	22976
3030	14210
2909	10189
7242	23004
2319	13312
17771	22974
22414	23205
23013	23135
7785	10562
4080	22963
5277	22965
12123	23087
1973	12712
7267	22965
1991	22965
9457	22969
13959	23210
6411	23059
22966	22977
7925	22972
12121	23087
1863	22969
2875	23017
6602	22965
20204	22972
12740	22965
20768	22965
22983	23016
7469	22976
289	22965
387	20626
1269	19801
3115	11310
23014	23099
18600	22970
22384	23062
15749	23140
10353	23178
2035	22977
20842	23205
10578	22972
2674	22977
16664	22965
7586	23004
6205	22965
751	4228
16740	22998
2549	10258
8624	22977
8214	10299
673	11579
891	5834
2505	2881
11629	23041
2844	16752
20062	22965
11887	22997
2834	22974
19629	23062
2909	10191
11632	22965
2542	9723
11425	23002
7391	8271
10868	23031
11925	23146
7909	23229
102	20797
15620	22969
19306	23033
22293	22995
21803	22964
23028	23058
2164	23133
2911	4755
8893	16449
9193	16893
17426	22965
3050	3052
12899	22976
19912	22965
21142	22963
1255	22965
4194	22965
6136	22972
6342	22965
11854	23032
4734	22981
705	12784
4630	23206
6400	22976
12818	23206
3542	22965
5104	22963
7755	22995
6258	22965
12531	23202
7284	22965
20955	22965
10340	23077
8274	10522
12604	18919
11115	23031
1835	16389
6513	22965
2597	16245
2599	15065
1757	15176
8698	23060
6868	22965
13079	22965
10132	22786
15318	23085
3031	22969
13060	22972
10293	22974
1420	22965
2748	10091
7841	7974
12405	22980
20044	22972
1063	23057
13123	22969
8113	15091
11015	23034
1367	3865
3370	22965
4924	22963
7128	22974
10713	19022
2475	14698
2627	15165
3617	22965
10730	10852
10644	22977
12634	22963
16092	23089
1601	22204
1757	17212
8882	23209
11732	22973
2720	22996
8989	9771
10772	10773
22976	23126
13762	14177
102	22230
1169	22965
1601	21252
6708	11320
2702	2703
2996	22965
77	430
2910	22976
10701	22983
267	23004
17994	22986
3114	6296
492	22976
82	1711
22004	23030
2604	10071
2321	14598
1949	19333
1230	22976
14534	23017
23013	23132
18596	23056
12963	22963
307	22965
16525	23096
21446	23219
2652	22963
19295	23150
5186	20780
11522	22965
4943	22963
8002	22980
13134	22970
411	22965
2100	23033
13937	13938
2836	15522
3266	22965
10809	22972
8511	22972
12719	22963
19567	22965
102	234
4237	23244
1858	17331
19460	22999
7669	22963
1606	22972
8147	8466
21547	23197
23042	23105
102	12007
7398	22965
11904	23004
149	20626
112	23149
14115	23024
194	22965
18698	23124
18866	23001
21707	22994
9661	23030
3343	23149
15954	22967
1888	23072
2549	9709
3961	22965
17355	22963
8472	23118
3692	22976
6693	13345
1690	6245
5604	22963
6930	23004
11737	23054
1574	1575
11908	23239
5589	22965
673	17504
21363	23197
7687	22965
1933	22974
16605	22965
5990	22972
7822	15171
16953	22974
11212	23034
22983	23057
8624	22879
10913	23221
4853	17450
150	23112
18102	22986
2735	23000
8006	9640
5441	22965
8860	16189
9800	22969
14800	22977
22963	23170
2532	23131
1166	22965
12256	17889
9778	23101
13150	23105
18373	22999
21916	22996
1347	22965
23004	23205
13846	21851
17062	22986
8516	22978
16427	23153
3913	22965
6301	23029
2416	14218
14527	22974
1294	1489
2330	23060
77	4641
429	23042
12706	23042
7045	23004
10065	23030
23006	23070
22976	23006
714	22995
4348	22976
20477	22965
6996	22972
8432	22972
10463	22977
2505	22969
3353	22995
1482	22987
4651	23066
10015	22987
810	6962
6153	22965
6058	22965
12940	22965
3076	5891
2408	9459
271	7176
22353	22965
5306	23062
10918	22976
20778	22976
21566	23063
2947	22963
14149	23061
13159	22963
23026	23067
875	7606
6519	22965
22939	23001
16257	23024
7078	23004
5160	22972
7039	22965
4063	22963
13704	23019
7864	7865
16524	22967
2443	21637
2278	19280
13163	22976
3280	22965
15629	22974
9300	22972
11315	22966
16591	23193
13218	22963
210	23004
21725	22972
7482	22965
2993	22963
151	22965
1009	22963
1842	22994
1786	22965
20064	22965
2043	23203
12046	22987
12936	22963
2392	2393
3836	6499
4321	22963
1762	22977
21707	22963
8673	14784
11351	22980
8252	13626
17266	22963
17728	23151
8758	22966
14465	23130
2549	14027
21812	22987
545	2321
4237	12499
2948	9080
3800	4204
6435	6436
1358	3339
22963	23053
4302	23095
2909	10504
6941	22963
11235	22965
4448	22965
6397	23069
15520	22974
12717	23041
2495	16593
3399	23004
7916	22966
325	5252
8737	23030
9971	22964
2608	22974
2990	22994
11806	22965
20439	22963
2634	8352
10782	23197
1058	6647
11543	23196
6254	23004
1217	1377
20428	23142
22302	22965
5805	22965
6043	22965
12640	23200
6943	23121
11558	23045
1779	23028
4253	23066
1762	16998
8945	23119
14693	14694
1878	19236
8158	13448
992	3510
20384	23141
20299	22963
4915	4916
2673	23037
22972	23153
9525	22987
7579	7580
10977	22972
2930	8715
20820	22965
11316	22965
1756	13139
2112	22982
769	23188
491	19689
8092	22972
21629	22987
8515	22994
8024	16038
2465	22965
9552	22977
5640	22965
2613	16134
4114	23042
11812	23132
7992	22972
15674	22987
18640	23158
7875	9884
65	6802
16089	22966
17900	23011
7984	9604
5474	6375
8119	8120
13257	23087
18465	23072
15568	22972
4344	13476
22410	23013
9527	22996
2151	10699
2971	22977
4300	22980
9474	21749
15475	22965
7192	23004
22451	23206
13315	23218
8599	22963
3796	23068
354	23149
2793	23028
2485	22966
5143	23142
22974	23034
530	22965
2760	9396
5974	22965
1842	22969
2505	22715
11992	23075
8406	15612
8010	8767
2532	23030
4874	4875
7458	22995
5376	22965
2420	22056
6556	22963
13497	22972
5434	17505
2770	22974
8577	9290
17295	22976
21295	23095
11833	12607
1762	16945
20137	22976
22966	23061
3344	10772
6108	22965
139	18145
443	444
14806	14807
11597	23238
12146	23010
17892	22992
23062	23180
14822	22978
22969	23196
1902	18917
5973	23202
14187	23035
220	22965
20652	23058
10609	15350
4729	23142
6412	23058
22987	22994
14425	22967
653	22965
6461	22981
20230	22974
110	23202
2346	10055
16142	23043
3796	11262
18253	23001
4663	19821
14876	22987
17755	23165
1764	17032
4237	18019
11164	22965
15487	23168
4158	22963
22963	23196
5295	22965
2963	22965
7705	23067
11946	22976
11734	22965
9381	23194
6706	23004
6978	22989
11009	11207
1183	22965
12593	17735
15977	22963
4000	4001
5874	22965
5163	13527
92	5073
4944	22965
2616	22965
1148	21279
8156	10237
17277	22965
2752	8754
13219	22972
10493	23050
6952	22965
7627	23004
2675	10614
10073	23201
23041	23042
21358	23044
5420	23087
12983	22963
2491	9747
2648	23106
4511	22965
3115	5955
18456	22973
2650	22977
3990	22972
541	22965
8281	8905
22969	23170
2791	8667
8876	22977
2911	12244
12844	22965
2321	15097
2545	23074
8175	13723
4101	22965
4237	18024
8116	15661
4699	22976
8131	22972
9807	23061
21336	21337
794	4759
1757	14710
9675	22966
1875	18694
7839	7841
20510	22963
7467	23010
8515	9648
3076	19917
387	22965
2309	22999
1833	16504
12667	23095
13074	22994
196	23062
2115	23181
8973	22965
5839	22965
8436	22967
4842	17956
2843	21966
19550	23197
8542	22987
17361	23004
2083	23045
3409	23004
4586	4587
15912	22969
999	22965
7569	23004
11865	22965
12210	22974
1336	19663
7113	22976
2634	2960
9554	23024
2421	15364
13447	13448
2392	22665
1549	23117
13936	22966
8641	23170
15627	22969
1752	22983
21808	23156
22465	23174
18554	22997
4074	23099
6216	6218
6331	22963
3874	22976
22253	22972
11045	14147
7470	23058
19481	23197
18621	23217
3634	23013
8213	23079
11858	23111
8780	22983
17707	22155
286	6283
9085	22965
9754	23063
12957	23004
16347	22987
17678	22963
2235	22999
19511	23197
6806	22965
2909	10520
325	1240
11305	22987
7981	23114
9455	23030
18579	23116
1010	22965
466	17136
2395	22963
2321	12242
4855	22990
236	600
9676	13076
907	21195
2727	22969
2334	10450
10683	22983
11208	23150
9983	22977
19183	23049
7589	23004
1582	22972
20856	23062
8547	22977
19419	23016
6883	22994
7790	22996
595	22965
14065	23105
12628	22970
13004	22965
4115	22965
13328	23238
14703	21819
785	11148
4421	22965
15457	23084
21860	22987
1148	12669
1750	18970
1207	22965
165	20851
13215	23149
13621	23037
22974	23010
3544	22972
2083	14844
1322	23069
1578	22977
1264	7548
6840	20049
17647	22965
20129	22980
2981	22965
2418	22972
22963	23243
13485	22973
22215	22963
2047	23001
5252	22965
19199	23032
14358	16531
838	22965
453	6487
18919	23148
6898	22977
1633	22963
22330	22965
3343	22142
12436	22977
2409	22709
7955	10459
19716	22972
6036	22972
8632	22994
14663	22972
9305	22965
4170	22976
540	22976
3634	22689
4473	23058
4961	23058
18308	23227
3300	22965
20457	23206
22998	23006
22188	22965
2443	22573
4976	5123
8657	14038
5386	22994
9815	14662
10657	22997
20261	22965
395	430
1923	19105
12409	22965
8369	10366
18528	23134
15484	22974
2817	23030
11155	22980
804	805
4091	22966
16006	22965
16548	23110
6392	23004
20533	23004
4458	22963
22983	23217
8746	16080
616	22965
2438	22969
122	22963
9931	23225
12673	23197
8281	8926
384	22972
9360	23019
22977	23185
1612	22972
8333	23028
15904	22974
637	22965
2963	9187
770	794
14523	22987
19082	23032
23004	23042
7993	22966
22980	23237
878	22219
2292	22983
6837	22972
10294	22965
2498	14592
7304	23142
3046	12291
16879	23096
1582	19625
8173	9244
8818	22994
12929	22986
4681	12906
7642	23206
19049	22977
3834	22963
22061	22979
20185	23022
14960	23096
8263	10515
16322	23092
7884	23089
13460	17991
2420	21960
15650	23211
17653	22965
3888	22977
20024	22965
354	22980
10870	11074
20289	22965
6319	23029
16740	22987
1093	22976
21348	23044
20707	22976
2812	22965
673	5786
545	8252
20691	23098
11219	23033
21487	23197
12726	23004
7600	22976
22983	23227
1303	8156
11015	12568
3465	23087
5566	22965
673	17211
3889	22965
11035	22972
2085	18469
5525	22976
22972	23026
453	5152
2505	22963
8485	23105
6512	22965
12945	22965
3353	22357
9120	10634
5675	22965
570	4067
9130	23171
11396	23002
2691	21995
3251	22983
9324	22977
17934	23151
8045	14049
12707	17928
13272	22965
434	1534
21784	22966
1458	23029
23042	23237
5511	22965
11588	22976
3492	22965
9424	22996
18423	23083
20797	22965
8598	16241
19515	22999
22515	22980
2886	23131
4460	23205
17121	22976
1710	23058
15767	23132
1344	6223
1884	23027
18844	23056
2929	23017
17905	23011
2328	3043
9273	23017
5436	11474
10826	23152
8049	9773
8745	23055
21756	22965
14382	23019
4684	20360
16473	22965
17315	22965
7184	23004
8872	8874
14889	23024
22965	23181
13567	21231
8823	8824
5283	22965
2505	15423
15955	23035
23201	23215
16263	16264
4386	7626
500	22965
8598	22521
17747	23221
19756	22965
15151	22965
22963	23041
4518	22963
7152	22965
6389	6390
7935	22969
1291	23069
9152	15708
21538	23197
5684	23087
13739	23220
11153	22972
9000	22969
2258	23034
2870	7881
8741	22969
9636	23030
15788	22965
7311	22963
2628	22977
4491	22965
14864	22977
2753	10568
12447	22965
16832	23086
17282	23041
7783	23013
22073	22963
1863	22994
7363	22972
9659	22791
10260	22969
16614	23017
7955	12985
17871	22990
7803	21569
12177	22974
3636	5949
1726	22972
11276	23150
1762	7455
2321	23017
21402	22999
6546	22977
2909	15840
5873	22963
18180	23045
21961	22964
1100	22965
10701	22982
434	6015
18728	23016
1990	19540
13254	23037
3752	22976
3404	22965
5749	23062
253	22965
1888	18976
4991	21132
8489	23055
6916	22965
21438	22999
22953	23197
15988	23241
453	5677
15782	23015
2878	23028
2408	14512
17821	17822
5436	10882
13598	23004
943	22965
11589	23087
4837	22965
9245	22963
13766	22978
18757	23001
2909	10199
21903	22963
2321	16375
7744	22976
9693	22987
12831	22977
7282	22965
1888	22983
21973	22969
103	5531
1342	20823
8657	16784
8976	8977
2397	22969
2775	22965
10599	23089
20949	22965
2377	14134
18783	23021
20746	23004
298	299
9568	22977
786	17928
16069	22966
15122	23135
15298	22974
11261	22965
2634	8952
12191	22965
13274	23002
17516	22965
22114	22965
15942	23210
18584	22973
1959	18900
4108	17824
11215	22977
20555	22965
4201	22965
1798	2947
16682	23145
4444	22965
14484	23019
5093	22995
21463	23150
10338	22963
4511	22995
11921	22963
236	20075
4497	22965
20741	22965
16552	23005
22965	23086
5385	22963
10959	23002
201	22965
11116	23002
1340	22977
8107	22979
1501	22977
19869	22963
9960	22966
13907	22974
14413	23061
4687	22995
2529	9720
580	22965
6078	22965
8335	23028
77	965
8700	22996
18199	22985
14594	22987
14019	23140
22983	23190
19480	23197
7440	22965
9193	15641
18963	23124
5440	23151
3357	22965
11659	22965
18516	23124
2491	14361
7193	23004
1434	23029
11062	23031
7958	7959
8815	22969
2346	16573
11776	22965
17714	22963
1912	23044
4998	23004
8495	14655
13224	13225
6597	22965
49	13140
2947	22969
20270	22965
11231	22963
258	22963
7279	22963
19221	23179
5116	5413
3798	11284
2450	22965
10988	12132
9157	23053
2320	9682
1076	22965
15207	22969
23072	23227
2518	21679
13069	18175
1962	23116
18478	22970
19838	22965
18460	23021
20147	22966
2661	16249
12639	22972
2704	10337
9325	9326
20155	22989
236	960
11212	18291
5379	22983
19940	22965
1590	11098
2275	22997
14031	22987
14052	14053
9765	23105
21488	23197
8006	9860
331	22965
2909	10527
1351	3822
6710	13071
11586	23087
21702	22966
4509	23205
20081	23154
2105	22983
7797	23089
15023	23050
17656	23031
3788	23004
11854	18869
10966	18058
14703	22964
14603	22963
2569	2590
9168	22994
2909	15024
2883	15856
13056	22965
20157	22963
7352	22963
19930	22965
16779	23096
20420	22983
2663	21998
15980	22972
22933	22983
20682	22972
22392	22965
5439	22963
9705	22966
8002	22977
19566	22963
343	22965
9809	16856
13036	23150
1289	4799
7230	22963
16415	22972
3350	23004
10216	16273
2495	10021
12850	23010
17092	22965
13925	22977
16561	23040
4158	19700
19187	22970
16318	23049
8893	8894
964	22976
21068	22965
19810	22965
297	22965
11764	23140
1757	15985
3242	22965
8668	23081
11735	22965
11034	22965
6817	23202
23124	23236
15234	22980
11388	17313
18606	23124
22611	23015
10129	22965
2442	23030
3596	22963
11414	23070
15513	15514
159	6696
9360	23080
10649	23032
9204	14193
758	22965
2120	23228
17615	22965
22437	23087
1591	10768
10790	23197
14811	23008
15660	23090
2346	22965
12801	22965
7307	22965
14870	23100
2535	22977
8362	23004
201	202
2478	22965
17894	23011
3965	22965
1382	23026
22966	22997
22977	23078
10732	22965
1757	8992
2905	22977
4432	22995
2511	23102
8424	13984
19898	22965
13839	23061
5460	23121
14260	22974
2595	15783
13947	16334
17390	22965
11212	18325
9499	22963
1492	22983
21279	22976
7458	22965
4441	23062
2066	22965
9647	22534
22834	23053
3917	22965
5121	22461
17681	23058
21874	21875
8495	13076
101	22972
2288	23070
16032	23194
13251	23004
453	766
1336	3729
6397	22994
2691	15484
4630	22977
6848	22976
8761	22987
4741	6388
16096	23089
7268	22965
774	20863
17449	22965
114	22977
10754	23042
2746	22987
12506	23042
18135	23012
3708	22976
7411	8463
2748	22977
3767	7433
11622	23067
338	22965
4433	23046
122	22969
19092	22970
12452	22963
8006	23017
11517	23002
12400	23166
22052	22972
121	10958
6668	22965
15299	23019
898	22965
4488	23067
17423	22965
102	6826
2339	8078
7571	22976
14554	23003
2108	18347
21899	22996
15509	23079
19829	22965
14184	22987
2372	22977
23006	23205
3210	22965
794	3498
17210	22965
6089	21251
10204	22977
11509	22993
13889	23024
9169	22977
7162	23004
13935	22966
18550	18551
22939	22997
8013	10324
3738	22976
22974	22987
1482	22998
2613	9412
581	22965
1071	12427
8820	22969
10640	22994
3710	22976
16284	23074
21386	23228
4716	23158
1917	23044
3483	22965
11905	22965
2186	23044
21030	23062
1981	23197
22994	23134
16095	23089
8097	22963
11639	23041
371	372
1394	22965
23078	23127
2764	8520
12541	22981
2814	22969
10138	23060
10275	23055
5298	17444
19959	22965
13021	13434
21927	23084
19634	22972
22977	23018
2764	15969
5237	22972
1399	21264
16328	22967
1923	18195
2983	8045
4294	22963
12144	18432
8116	15542
6780	22963
4237	18040
16145	23035
14003	14004
19561	23044
9021	23074
22520	23017
11965	23012
22465	23004
1374	6465
4018	22965
10317	23092
20671	23004
11424	23002
472	12066
3175	22965
102	20388
3236	22963
22980	23044
17903	23011
5334	22976
15953	22974
21580	23171
13573	22965
18368	23197
1269	3215
2461	22974
22966	23047
22036	22983
14153	22974
15826	22996
4380	22965
6968	22972
8039	22977
707	22965
2675	15249
21656	22977
1079	22965
4869	22965
3899	23066
9207	22963
1353	13370
10876	23031
1505	22965
12432	22976
2083	18472
8472	22972
2991	2992
18903	23173
1329	1331
2119	21367
8835	22996
12615	23010
13620	22998
1591	11638
12278	23011
14315	22963
1531	23042
1756	2851
6508	22972
1233	22965
32	4474
7609	23004
14858	23037
2497	23092
16778	23115
11214	22977
1447	1448
2552	23074
8153	8384
4860	22402
23185	23205
3831	22972
5975	22965
14608	23085
20678	23057
12829	22965
20762	22965
2795	22983
7287	22972
8949	23034
20591	22963
1269	15271
126	18918
1143	20721
2883	23017
12044	22963
16079	22969
13331	23004
19948	22965
7926	14541
18618	22977
19314	23192
21694	23085
22972	23029
78	20070
8037	22974
8217	9242
17070	22965
9456	23170
2398	9416
2495	16255
13107	23060
6045	22972
22991	23168
20743	22976
17173	22965
22987	22998
2822	14980
8097	22969
7780	23017
14893	23028
2497	22729
794	7646
1842	15477
9457	22963
5906	22965
1827	23004
15786	23089
8468	22963
2732	22974
651	2712
1464	4343
17850	23098
2801	23063
6881	22965
20582	22965
6708	6709
16400	23037
22754	23091
816	22965
12421	22987
2446	14199
3703	22965
